County_State,CAGR
"Middlesex County, MA",5.3214380476932055
"Washington County, RI",5.3199858389735954
"Fauquier County, VA",5.319536714249518
"Pickett County, TN",5.311561557184952
"Summers County, WV",5.311476897740586
"Hendricks County, IN",5.310378705995689
"Park County, WY",5.3071704772354344
"Kalamazoo County, MI",5.305403910901063
"Warren County, OH",5.303947174444956
"Guilford County, NC",5.3011472228079
"Steuben County, IN",5.30014888245427
"Grundy County, IA",5.299108264470309
"Hall County, NE",5.297182957760094
"Marion County, OH",5.2945338385592455
"Spencer County, KY",5.290899598019627
"Yancey County, NC",5.288891254686434
"Plumas County, CA",5.2885931186331
"Kings County, NY",5.287947503316781
"Huntington County, IN",5.285745962054911
"Fleming County, KY",5.28222576370716
"Jefferson County, WA",5.277093314232029
"Columbia County, WI",5.276464895315591
"Butler County, OH",5.275154279752359
"Pike County, PA",5.273035619535582
"De Kalb County, IN",5.272986273601266
"Iosco County, MI",5.270565216504064
"Jeff Davis County, GA",5.265093800136245
"Clark County, KY",5.262858142971671
"Sherburne County, MN",5.258470861822517
"Putnam County, GA",5.256116183465864
"Marquette County, MI",5.2538628118479425
"Watauga County, NC",5.251562578390456
"Davidson County, NC",5.251107273710054
"Conejos County, CO",5.250432543290273
"Dorchester County, SC",5.249717388354269
"Holmes County, FL",5.246498831190971
"Emporia City, VA",5.244250891402591
"Coshocton County, OH",5.241650626997796
"McIntosh County, GA",5.241002214442725
"Hays County, TX",5.240701824374949
"Boone County, IN",5.235823482634028
"Hickman County, TN",5.232893156008833
"Audubon County, IA",5.232498630582416
"Montgomery County, IN",5.22802175426067
"Smith County, TX",5.226445297653082
"Kendall County, TX",5.226034342266073
"Umatilla County, OR",5.223006624876803
"Whitley County, IN",5.221509365404597
"Kosciusko County, IN",5.220605491839803
"Delaware County, IN",5.218846293684365
"Montgomery County, OH",5.2186671450193955
"Macon County, NC",5.215116905063399
"Staunton City, VA",5.214271586016661
"Clinton County, MI",5.213711330383086
"Cleveland County, NC",5.212170188018939
"Decatur County, TN",5.211852129429473
"Bay County, FL",5.2103701708752
"Nelson County, KY",5.209400297081079
"Martin County, MN",5.2058239855772515
"Pottawattamie County, IA",5.1988510753289585
"Kitsap County, WA",5.198770066253444
"Winchester City, VA",5.197721868455996
"Taylor County, WV",5.195150739642207
"Hamblen County, TN",5.194631192578969
"Somervell County, TX",5.1927167906218985
"Galveston County, TX",5.192694405549325
"Pender County, NC",5.19258290178195
"Henry County, KY",5.190813488837254
"Whitman County, WA",5.188517233103451
"Marshall County, IN",5.187660737673583
"Champaign County, OH",5.18323320710079
"Hamilton County, IN",5.177155323437743
"Medina County, TX",5.172745539313772
"Valencia County, NM",5.172295445707098
"Cherokee County, IA",5.168328637582009
"Sonoma County, CA",5.1663438947167295
"Dakota County, NE",5.163692183657664
"Stephenson County, IL",5.163614024455221
"Morrison County, MN",5.16223270990257
"Cherokee County, TX",5.162024867441972
"Stafford County, VA",5.160689215172276
"Ingham County, MI",5.159764302572922
"Warren County, IA",5.159016125437477
"Taylor County, KY",5.157797737219028
"Allamakee County, IA",5.151590779728221
"Okfuskee County, OK",5.149948406354543
"Waupaca County, WI",5.148501173102238
"Lauderdale County, TN",5.147719376571458
"Rush County, IN",5.144477217589327
"Fayette County, OH",5.144278329642704
"Perry County, MO",5.142645610193952
"McIntosh County, OK",5.142045933443651
"Anoka County, MN",5.141554579858854
"Saint Joseph County, MI",5.141121571653651
"Wayne County, OH",5.138896365568968
"Sullivan County, TN",5.137588408909788
"Clay County, MO",5.137402749613185
"Ashland County, OH",5.135565853811208
"Shelby County, OH",5.1350044925240645
"Harnett County, NC",5.134940351781525
"El Dorado County, CA",5.122782854449093
"Steele County, MN",5.117970902281965
"Shelby County, MO",5.117117965679374
"Brown County, WI",5.116479018498921
"Carroll County, IA",5.1163835803252455
"Morgan County, WV",5.115326921121222
"Bath County, KY",5.111325909644071
"Hudson County, NJ",5.108755679768362
"Irwin County, GA",5.107946922596951
"Burke County, GA",5.10753740272758
"Barron County, WI",5.106572851033153
"Jessamine County, KY",5.104366421280937
"Madison County, NC",5.1014859462871875
"Tuscarawas County, OH",5.099137473581483
"Benton County, MN",5.096373922436781
"Alleghany County, NC",5.093875280187898
"Multnomah County, OR",5.091965383742814
"Jefferson County, IA",5.090817970964645
"Pierce County, GA",5.089421269254313
"Yellowstone County, MT",5.088373962236115
"Woodford County, KY",5.085415153786754
"Bay County, MI",5.08524670592414
"Montgomery County, TN",5.084855800346744
"Providence County, RI",5.079416001998505
"Shawano County, WI",5.078710342548098
"Wright County, MN",5.07809863464137
"Burleigh County, ND",5.077744970927611
"Hancock County, GA",5.075166480676341
"Todd County, MN",5.074641180401396
"Wabash County, IN",5.072961535456577
"Jackson County, IN",5.0718466167554155
"Carroll County, KY",5.069332655846059
"Franklin County, TX",5.06856954514654
"Seward County, NE",5.068506077294055
"Bristol City, VA",5.062521424290534
"San Francisco County, CA",5.061568035239361
"Barnstable County, MA",5.0593529997974285
"Cleburne County, AL",5.058113430601763
"Grant County, KY",5.058044657281702
"Grant County, OK",5.0573844400317425
"Delaware County, OH",5.057011030318614
"Boone County, IL",5.056364154540072
"Blackford County, IN",5.055375296718112
"Cherokee County, SC",5.05512315398815
"Jefferson County, WI",5.052914238451733
"Cascade County, MT",5.048670346190054
"Olmsted County, MN",5.047714899659872
"Apache County, AZ",5.047099831333268
"Okmulgee County, OK",5.045251764627623
"Scott County, TN",5.042831707854911
"Henderson County, TX",5.042297098845472
"Iredell County, NC",5.041406456421482
"Okaloosa County, FL",5.041175352210447
"Lenoir County, NC",5.040325993941908
"Larue County, KY",5.039384908692113
"Bourbon County, KY",5.037429732598242
"Sumter County, FL",5.03502621552232
"Hardeman County, TN",5.034993050170011
"Ventura County, CA",5.034192098521029
"Marquette County, WI",5.033991721151243
"Marinette County, WI",5.032312031096087
"Kewaunee County, WI",5.032171700725874
"Rusk County, WI",5.029753778450696
"Monroe County, IN",5.029709906614976
"Portage County, WI",5.029282153134607
"Norfolk County, MA",5.029233349892914
"Washington County, TX",5.026848091013081
"Orange County, VA",5.022798916351268
"Guernsey County, OH",5.022733843425509
"Johnson County, KS",5.016298030665567
"Buena Vista County, IA",5.01200797868151
"Aransas County, TX",5.007156684757885
"Meade County, KY",5.0069008066119025
"Mayes County, OK",5.006131235120015
"Mercer County, OH",5.002089789192454
"Henry County, TN",5.00175674426353
"Montgomery County, AR",5.000793413532367
"Jackson County, NC",5.000551684529331
"Brooke County, WV",4.999376553902768
"Lauderdale County, AL",4.998571056157752
"Clayton County, IA",4.996610026543324
"Chautauqua County, NY",4.996500593260489
"Carroll County, AR",4.993927821446564
"Montezuma County, CO",4.988649988576488
"New Hanover County, NC",4.987569848424345
"Kingfisher County, OK",4.985921539191418
"Delaware County, OK",4.977669071900448
"Otoe County, NE",4.969826019809265
"Sauk County, WI",4.969464360383213
"Harrison County, OH",4.966890299993754
"Houston County, MN",4.96392271206616
"Laurel County, KY",4.96164525004128
"Wabasha County, MN",4.961045495536953
"Dodge County, WI",4.9583189082842205
"Kent County, RI",4.958092944733994
"Louisa County, VA",4.95709930178212
"Mahoning County, OH",4.955023201998876
"Siskiyou County, CA",4.953392574975224
"San Juan County, WA",4.950492805077444
"Fulton County, IN",4.949335021380263
"Jackson County, AL",4.948714684761479
"Sullivan County, PA",4.948097965821163
"Polk County, AR",4.943699599021567
"Montgomery County, TX",4.941056658481058
"Chippewa County, MN",4.941016253691011
"Miami County, OH",4.940493681759128
"Vance County, NC",4.939257698053301
"Adams County, NE",4.932915659427284
"Kearney County, NE",4.932823120684948
"Douglas County, NE",4.931224276535873
"Cedar County, IA",4.9290233458928245
"Jennings County, IN",4.926959947511489
"Breckinridge County, KY",4.926829220109319
"Big Horn County, WY",4.925959602841701
"Calhoun County, FL",4.92514756300475
"Randolph County, NC",4.91888844836641
"Midland County, MI",4.917631132851663
"Gonzales County, TX",4.916104960061229
"Appanoose County, IA",4.913126866470341
"Blount County, AL",4.912214476241883
"Bartholomew County, IN",4.91092487973388
"Warren County, KY",4.908309018952006
"Eau Claire County, WI",4.907324038471095
"Platte County, MO",4.905530625297261
"McLean County, ND",4.903831571586936
"Seminole County, OK",4.900433845636276
"Howard County, AR",4.899372478185171
"Dallas County, IA",4.895146085972435
"Benton County, OR",4.890290507595574
"Surry County, NC",4.889683201137651
"Richland County, WI",4.8891292879665205
"Midland County, TX",4.889038688432312
"Van Wert County, OH",4.888705632469192
"Surry County, VA",4.883706710114821
"Marion County, KY",4.879510680980381
"La Porte County, IN",4.879188630687659
"Fort Bend County, TX",4.878802509578128
"Pocahontas County, WV",4.874158323649969
"Shenandoah County, VA",4.872963716915857
"Nash County, NC",4.868328471777983
"Sampson County, NC",4.863830150259862
"Beaufort County, SC",4.863374721350455
"Prince Georges County, MD",4.862183185474311
"Hamilton County, OH",4.8590276604432825
"Fillmore County, MN",4.858645601219336
"Manitowoc County, WI",4.857537422540159
"Milam County, TX",4.851738042101594
"Twiggs County, GA",4.8508865527476575
"Franklin County, VT",4.849743945433493
"Shasta County, CA",4.84972317483281
"Harrison County, IN",4.849696874521325
"Penobscot County, ME",4.8495456015664296
"Ware County, GA",4.849000184375929
"Ramsey County, ND",4.844779243384711
"Grady County, OK",4.844424221075161
"Scott County, VA",4.843558413438398
"Lafayette County, WI",4.83611919359439
"Mason County, MI",4.835760735035355
"Franklin County, ID",4.834485658885601
"Andrew County, MO",4.833479185818401
"Prince George County, VA",4.83340246021946
"Del Norte County, CA",4.832598252383602
"Dare County, NC",4.830125026965848
"Loudoun County, VA",4.829824716458719
"Union County, OR",4.828407183057903
"Boone County, IA",4.827481712044923
"Crawford County, MO",4.825700557036461
"Adams County, IN",4.824212807050077
"Gadsden County, FL",4.8233976518683
"Effingham County, GA",4.823327302380687
"Crawford County, IA",4.82233965095018
"Crook County, WY",4.819398287948484
"Walton County, GA",4.816812500818379
"Marion County, MO",4.816595122156864
"Bristol County, MA",4.81397029240469
"Douglas County, KS",4.81175754967289
"Worth County, IA",4.811491250002575
"Jackson County, OR",4.810514357934115
"Miller County, MO",4.810019576020674
"Caledonia County, VT",4.80960795005787
"Spencer County, IN",4.808562062709609
"Brazoria County, TX",4.802257311340408
"Etowah County, AL",4.7943373519480526
"Trumbull County, OH",4.789812032531771
"Orleans County, VT",4.787640193595455
"Union County, SD",4.78678040026983
"Plymouth County, MA",4.785246917551822
"Columbus County, NC",4.785052509997612
"Wyandot County, OH",4.784189071017786
"Mitchell County, NC",4.783503361589614
"Schley County, GA",4.780155007216336
"Monroe County, NY",4.779890092991357
"Grant County, OR",4.778763169061517
"Franklin County, VA",4.778272446304843
"Aroostook County, ME",4.776649242617292
"Goodhue County, MN",4.77280534171074
"Williams County, OH",4.771477172768246
"Monmouth County, NJ",4.770524350502092
"Fond du Lac County, WI",4.7702410348888336
"Chittenden County, VT",4.769904095964472
"Lake County, MN",4.761226978197186
"Brazos County, TX",4.759073120885793
"Vernon County, WI",4.75840985309266
"Sioux County, IA",4.758384379613934
"McClain County, OK",4.757930958955092
"Roanoke City, VA",4.757511655949753
"Moore County, NC",4.756085043560909
"Dane County, WI",4.755256079585446
"Boyle County, KY",4.754282348307171
"Saginaw County, MI",4.750073886654582
"Hubbard County, MN",4.748271600551313
"Carroll County, OH",4.748104787373908
"Lanier County, GA",4.747742825138257
"Trempealeau County, WI",4.744767161895913
"Andrews County, TX",4.7447199434848875
"Lincoln County, GA",4.7425707733953715
"Ocean County, NJ",4.741405914048835
"Toombs County, GA",4.740691493844662
"Johnson County, WY",4.739868351924237
"Frederick County, VA",4.734736104102533
"Crockett County, TN",4.731821751673615
"O Brien County, IA",4.729958249870814
"Charlottesville City, VA",4.728058925756207
"Lamoille County, VT",4.727639851021004
"Clark County, IN",4.727518479253945
"Edmonson County, KY",4.725050940962672
"Weakley County, TN",4.724755407412529
"De Kalb County, AL",4.717958399699307
"Mason County, KY",4.716802129189568
"Anderson County, KY",4.716482676662781
"Worcester County, MD",4.716360735155667
"Latah County, ID",4.715670872353939
"Kings County, CA",4.715217720117781
"Osage County, OK",4.711943712118427
"Uinta County, WY",4.708288022540508
"Prince William County, VA",4.708232041575688
"Mariposa County, CA",4.705447730552859
"Humboldt County, IA",4.70298260121782
"Columbiana County, OH",4.701249222183335
"Sheboygan County, WI",4.70036633991644
"Garvin County, OK",4.699580505097267
"Curry County, OR",4.696204133208015
"Floyd County, IN",4.69550639785552
"Jackson County, OH",4.690865928713861
"Giles County, VA",4.689025327069185
"Wilkes County, GA",4.684541670958975
"Coryell County, TX",4.683206904146586
"Coal County, OK",4.682800312533875
"Adams County, OH",4.682597076295547
"Boone County, MO",4.682557888794214
"Lucas County, OH",4.682196100325631
"Defiance County, OH",4.681523541901944
"Le Flore County, OK",4.677152264862272
"Dubois County, IN",4.673842352786983
"Sawyer County, WI",4.671835017546866
"Colonial Heights City, VA",4.671817805442746
"Evans County, GA",4.666149644346684
"Posey County, IN",4.664774851660769
"Yates County, NY",4.655764556804565
"Lassen County, CA",4.655145473953848
"Chambers County, TX",4.65136999850031
"Laclede County, MO",4.649350126639962
"Buffalo County, WI",4.648591855299888
"Fulton County, OH",4.647700459605342
"Sarpy County, NE",4.6453918890762225
"Fayette County, KY",4.64431335299027
"Pulaski County, GA",4.6430841384650146
"Mesa County, CO",4.638308030191318
"Windsor County, VT",4.636513871049042
"Graham County, NC",4.635955934227454
"Jackson County, WI",4.633907436654705
"Essex County, NY",4.632612407815917
"Orleans County, NY",4.628576660961259
"Allegheny County, PA",4.623920239421198
"Union County, OH",4.623320799729469
"Colorado County, TX",4.6225303834033005
"Alachua County, FL",4.611791645632901
"Carteret County, NC",4.6104460324631
"Jefferson County, NE",4.610320788028077
"Franklin County, IA",4.609383669500722
"Cherokee County, AL",4.607671034236449
"Onondaga County, NY",4.605314155458773
"Monroe County, MI",4.602842755824499
"Windham County, VT",4.5987634697532975
"Outagamie County, WI",4.598124423184902
"Dorchester County, MD",4.597194748316835
"Carbon County, PA",4.59695940096021
"Boone County, AR",4.593479960570046
"Warren County, NC",4.5896304108242525
"Wayne County, NY",4.586578900650662
"Austin County, TX",4.583108987351503
"Callaway County, MO",4.583007771326009
"Monroe County, WI",4.581218404759868
"Tompkins County, NY",4.579849351450771
"Butler County, KS",4.577479671512696
"Walker County, TX",4.575979069774427
"Baldwin County, GA",4.575571965115399
"Forsyth County, NC",4.5726041737990775
"Door County, WI",4.571630202394816
"Oswego County, NY",4.5704714086881815
"Hancock County, ME",4.5702681244145005
"DeSoto County, MS",4.569148023795733
"Warrick County, IN",4.568341360426653
"Perry County, IN",4.568163141270953
"Medina County, OH",4.566060801565608
"Taylor County, TX",4.565109055967143
"Nevada County, CA",4.564442499518795
"Uintah County, UT",4.561790466284443
"Greene County, AR",4.5578833655138595
"Johnson County, MO",4.550456255097979
"Winnebago County, IL",4.549952151757886
"Kenosha County, WI",4.549538140486797
"Ballard County, KY",4.548198163057471
"Los Alamos County, NM",4.545334498901865
"Seneca County, OH",4.542307899070286
"Ontario County, NY",4.541317817819701
"Carroll County, TN",4.540458851304208
"Lafayette County, MS",4.53946022636138
"Duplin County, NC",4.538491563502145
"Young County, TX",4.535852237676075
"Cuyahoga County, OH",4.534379491047447
"Vanderburgh County, IN",4.532362216734098
"Honolulu County, HI",4.532057451549076
"Butte County, CA",4.53078855981659
"Finney County, KS",4.529520512908247
"Ripley County, IN",4.528477911063522
"Charles City County, VA",4.5280973748045295
"Lynchburg City, VA",4.52166898559585
"Daviess County, KY",4.518283599704165
"Haywood County, TN",4.517166824086005
"Currituck County, NC",4.517006694004433
"Bayfield County, WI",4.515057857495575
"Glynn County, GA",4.514969437420047
"Upshur County, TX",4.513807538329995
"Van Buren County, MI",4.508915278416792
"Bleckley County, GA",4.508522593164632
"Jackson County, FL",4.508442690141479
"Cayuga County, NY",4.508376291174621
"Moniteau County, MO",4.507525848381033
"Polk County, IA",4.503556708601764
"Worcester County, MA",4.5034274306515965
"Bernalillo County, NM",4.5020075854989905
"Lexington County, SC",4.5019109474006225
"Ashtabula County, OH",4.497970138254237
"Bibb County, GA",4.488617981604315
"Santa Fe County, NM",4.488061609879623
"Cherokee County, OK",4.48489751337795
"Delaware County, IA",4.482508818607678
"Christian County, KY",4.479735956546471
"Wharton County, TX",4.476072540807108
"Nowata County, OK",4.4758562530192725
"Pendleton County, WV",4.475095596742529
"Queens County, NY",4.472876315653496
"Madison County, TN",4.472439438417775
"Cape May County, NJ",4.471647630287179
"Greene County, OH",4.470668679705225
"Kenton County, KY",4.469763611816324
"Missaukee County, MI",4.467451827219726
"Lorain County, OH",4.465465162957427
"Carlton County, MN",4.465238611906175
"Boone County, KY",4.464269150218314
"Walsh County, ND",4.464072393611795
"Jackson County, TX",4.463807164915878
"DeKalb County, IL",4.463493656486239
"Wheeler County, GA",4.462230853794469
"Johnson County, GA",4.458118439564718
"Chilton County, AL",4.456194936165003
"Ulster County, NY",4.455352388975897
"Oneida County, NY",4.4539944963168265
"Douglas County, MN",4.45346433377547
"Lancaster County, NE",4.448490815167494
"Saluda County, SC",4.447969973788157
"Genesee County, NY",4.447735936203223
"Crawford County, WI",4.442386489576333
"District of Columbia, DC",4.440035719605651
"Seneca County, NY",4.439007399566042
"Jones County, GA",4.437239110580471
"Scott County, MN",4.43470423284702
"Scott County, KY",4.433574483030656
"Orange County, NC",4.42908165818483
"Grant County, WI",4.427108372267297
"Bell County, TX",4.425385096817647
"Poweshiek County, IA",4.424007812562647
"Caroline County, MD",4.4224165357217515
"Jefferson County, KY",4.421137660650087
"Talbot County, GA",4.420052476676006
"Gibson County, TN",4.418983575641255
"Randolph County, GA",4.418603305878621
"Emmet County, IA",4.413271835249888
"Archer County, TX",4.4112974481401945
"Lee County, AL",4.410100890460655
"Livingston County, KY",4.407610660707784
"Cullman County, AL",4.4075345249860565
"Saint Charles County, MO",4.40666651493995
"Henderson County, KY",4.404286857542705
"Freestone County, TX",4.4032063149825
"Calhoun County, SC",4.402316120136374
"Jefferson County, AL",4.3993711223035525
"Washington County, VT",4.39902534082981
"Paulding County, OH",4.395394264212071
"Wyoming County, NY",4.394698502621952
"Kershaw County, SC",4.394650837335279
"Cass County, MI",4.394598472041822
"Greene County, GA",4.393050651733232
"King William County, VA",4.390905560239844
"Estill County, KY",4.3907788319967445
"La Crosse County, WI",4.389248547415248
"Macon County, GA",4.3886435224095965
"Schoharie County, NY",4.388257177684407
"Telfair County, GA",4.386197445527884
"Summit County, OH",4.3853121712282395
"Pitt County, NC",4.384411514628628
"Washington County, MN",4.38170257019086
"Alpena County, MI",4.381011598464979
"McCracken County, KY",4.380370382218701
"Grand Isle County, VT",4.374594866185899
"Wayne County, GA",4.371810583954838
"Van Buren County, AR",4.3716476561833195
"Montgomery County, VA",4.370157470138913
"Beaufort County, NC",4.368312129282748
"Buchanan County, IA",4.3682434781454615
"Montgomery County, NY",4.365123267207083
"Lyon County, KS",4.3649786778857
"Yankton County, SD",4.364648914535074
"Morris County, TX",4.362317699133889
"Tattnall County, GA",4.362302722462363
"Noble County, OK",4.35932597779729
"Walworth County, WI",4.359011574556471
"Oklahoma County, OK",4.358039533909874
"Oldham County, KY",4.357621945030776
"Ottawa County, OH",4.35747909332922
"Racine County, WI",4.357081105064053
"Kossuth County, IA",4.356510001766467
"Polk County, TX",4.353269543038074
"Lamar County, TX",4.347581956166091
"Grant County, IN",4.345658316358669
"Clay County, IA",4.343783447911598
"Payne County, OK",4.337495848601169
"Fulton County, NY",4.337082500182077
"Sequoyah County, OK",4.336542378432462
"King George County, VA",4.334380784944014
"Milwaukee County, WI",4.33132414719557
"Scotland County, NC",4.331311862781728
"Grundy County, IL",4.331303371479023
"Ottawa County, OK",4.3261282952284486
"Roanoke County, VA",4.32319429026462
"Stark County, OH",4.322480068178081
"Lincoln County, NV",4.316801075731691
"Falls County, TX",4.312474864447524
"Wilcox County, GA",4.308910337294436
"Thomas County, GA",4.307938635930708
"Allen County, OH",4.306240206380463
"Quitman County, GA",4.3061345163484255
"Spotsylvania County, VA",4.303570384731237
"Delaware County, NY",4.302200364342612
"Jefferson County, WV",4.30061369368171
"Wayne County, NC",4.300233595447045
"Anderson County, TX",4.297181644907044
"Warren County, NY",4.297129267334432
"Moffat County, CO",4.296744537190267
"Benton County, IA",4.294306938953207
"Muscatine County, IA",4.293094167607281
"Union County, KY",4.291681423403371
"Creek County, OK",4.290830605874385
"Custer County, OK",4.290828257354651
"Ramsey County, MN",4.284615043958473
"Sedgwick County, KS",4.284121465011337
"Keweenaw County, MI",4.283278542784497
"Washington County, VA",4.282953808866874
"Stokes County, NC",4.282258563301999
"Angelina County, TX",4.282241227458061
"Davie County, NC",4.280289747414434
"Ross County, OH",4.279125840760378
"Warren County, MO",4.275633560339354
"Madison County, KY",4.274974591924607
"Taylor County, GA",4.274166902644949
"McDonald County, MO",4.267319819957471
"Wagoner County, OK",4.266556605037342
"Whitley County, KY",4.264731603907723
"Wilkinson County, GA",4.262693170987708
"Kendall County, IL",4.260705778732543
"Cass County, MO",4.259394100387626
"Waukesha County, WI",4.256878653617724
"Windham County, CT",4.255614431859511
"Taliaferro County, GA",4.25549844819868
"Schuyler County, NY",4.253053382320693
"Hughes County, SD",4.2513645090803465
"Albany County, WY",4.24844749482971
"Stewart County, GA",4.2438971845310425
"Kent County, DE",4.242844205524188
"Berkshire County, MA",4.2425508148538515
"Fredericksburg City, VA",4.241359713526371
"Livingston County, NY",4.238974504360593
"Chester County, TN",4.238563992598432
"Porter County, IN",4.233794333412155
"Mercer County, WV",4.233548107037555
"Danville City, VA",4.232587226348361
"Philadelphia County, PA",4.23118857818332
"Essex County, NJ",4.231165877126819
"Houston County, GA",4.2263552182456365
"Yuma County, AZ",4.22610948169313
"Tillman County, OK",4.222180614747328
"Emanuel County, GA",4.2192219597720015
"San Jacinto County, TX",4.216629992287935
"Hale County, AL",4.214316945172447
"Logan County, OK",4.211308913638745
"Chesterfield County, SC",4.205239265818017
"Lancaster County, PA",4.2039354224617576
"Wapello County, IA",4.203310150999262
"Monroe County, PA",4.2012825499144535
"Laramie County, WY",4.199225386078842
"Tallapoosa County, AL",4.198812206538749
"Lewis County, NY",4.197960584482852
"Bourbon County, KS",4.194722364265013
"Ward County, TX",4.194193597375517
"Peach County, GA",4.19418494975401
"Herkimer County, NY",4.192365557075606
"Alcona County, MI",4.189744023811026
"Fairfax County, VA",4.1883319687535225
"Southampton County, VA",4.184296275282451
"Clinch County, GA",4.182733078328527
"Putnam County, OH",4.181783174032749
"New York County, NY",4.178111585455246
"Saint Lawrence County, NY",4.17512152352848
"Auglaize County, OH",4.174087468965171
"Marathon County, WI",4.173117106482027
"Erie County, OH",4.171499740582418
"Tulsa County, OK",4.17060318847382
"Campbell County, VA",4.167770463279363
"Hampshire County, WV",4.167722086537218
"Dooly County, GA",4.167602842320606
"Madison County, NY",4.163368925605004
"Henry County, OH",4.16240117904223
"Wright County, IA",4.162337256837767
"Obion County, TN",4.160556417208694
"Story County, IA",4.159979667027747
"Henrico County, VA",4.154782547059099
"Boyd County, KY",4.1507656494257805
"Potter County, TX",4.149822359586919
"Washington County, OK",4.14844610205749
"Lawrence County, PA",4.145698424740352
"Kandiyohi County, MN",4.144477404555591
"Madison County, VA",4.139253166749324
"Montgomery County, IA",4.137780306945293
"Echols County, GA",4.134438575416954
"Powhatan County, VA",4.128591635657797
"Major County, OK",4.125727911794175
"Fluvanna County, VA",4.125325181930428
"Jones County, NC",4.1251500088361315
"Bryan County, GA",4.125130937019428
"Shelby County, AL",4.123744793507411
"Sussex County, DE",4.121998403640781
"Berrien County, MI",4.116682419347062
"Orleans Parish, LA",4.113306037245845
"Armstrong County, PA",4.113285352473239
"Waushara County, WI",4.113220096752812
"Appling County, GA",4.112657570953937
"New Kent County, VA",4.112372277311893
"Cattaraugus County, NY",4.11043798954116
"Rockingham County, NC",4.108813361529218
"Geauga County, OH",4.10807960278603
"Berrien County, GA",4.105393035135685
"Edgefield County, SC",4.1045957888180995
"Kane County, IL",4.093388812684329
"Ritchie County, WV",4.0921811686486675
"Goochland County, VA",4.09038448208443
"Eastland County, TX",4.088594251088806
"Dakota County, MN",4.08493491072468
"Lee County, IA",4.083999986975861
"Cumberland County, NC",4.083421538462462
"Nelson County, VA",4.078997097041959
"Kay County, OK",4.078463212192229
"Fayette County, IA",4.075209497708943
"Smyth County, VA",4.068826356389343
"Wood County, WI",4.067856726308827
"Tyler County, TX",4.066970728063235
"Hardy County, WV",4.066931353705017
"Shawnee County, KS",4.066832778208296
"San Patricio County, TX",4.062847074158693
"Richmond County, NC",4.059241863643281
"Bronx County, NY",4.058339668704103
"Turner County, GA",4.0579893148098956
"Huntingdon County, PA",4.054474761271987
"Wayne County, PA",4.050901452763478
"Branch County, MI",4.049752297253506
"Pike County, OH",4.048602256929135
"Marshall County, IA",4.046344047072958
"Owen County, KY",4.045660205811785
"Franklin County, KY",4.043400432170419
"Hancock County, OH",4.0431919311703535
"Lawrence County, AR",4.0422591760419735
"Amherst County, VA",4.041731681139082
"Chesterfield County, VA",4.038521760595737
"Bennington County, VT",4.036286902059127
"Addison County, VT",4.035952625211592
"Hanover County, VA",4.035005995810148
"Saint Clair County, AL",4.034332788232464
"Craighead County, AR",4.033350601028229
"Bedford County, VA",4.032174233078845
"Chickasaw County, IA",4.031641912738859
"Monroe County, GA",4.0286854302817865
"Winnebago County, IA",4.024687497361179
"Pottawatomie County, KS",4.024583180827945
"Hamilton County, NY",4.023698266060771
"Blaine County, OK",4.02110312537074
"Darke County, OH",4.019853124649719
"Rogers County, OK",4.018554605655367
"Washington County, NY",4.015935769100021
"Rockland County, NY",4.010219615044064
"Bowie County, TX",4.008772981170727
"Nassau County, NY",4.007284332772243
"Henry County, IA",4.006060689590818
"Hardin County, OH",4.005930339778563
"Winnebago County, WI",4.003299321180487
"Stephens County, OK",4.001560098849533
"Hancock County, WV",4.001541007612941
"Hardin County, KY",4.000646386908269
"Waynesboro City, VA",4.00002702290938
"Lac Qui Parle County, MN",3.9984173938130585
"Mississippi County, AR",3.997477970460439
"White Pine County, NV",3.997282556205084
"Clinton County, IA",3.9930266553371396
"Coffee County, GA",3.9909571104409958
"Passaic County, NJ",3.988594446621696
"Itasca County, MN",3.9856096516479145
"Hennepin County, MN",3.983880522523431
"Pittsylvania County, VA",3.975837397189941
"Ashe County, NC",3.9757954756806324
"Craven County, NC",3.9666682886490445
"Asotin County, WA",3.9585563033761595
"Lehigh County, PA",3.9550641858193902
"Ben Hill County, GA",3.9548401828650492
"Wood County, OH",3.9472216078652256
"Delaware County, PA",3.9419773152850723
"Schuylkill County, PA",3.9419341572036304
"Brooks County, GA",3.940144962748504
"Martin County, NC",3.9395185725963566
"Pleasants County, WV",3.9375230216517343
"Modoc County, CA",3.9368579279198457
"Iron County, MI",3.9358919859423747
"Cook County, GA",3.9348361421133404
"Nicollet County, MN",3.933049902206265
"Waldo County, ME",3.9294963306609976
"Gates County, NC",3.929305016998774
"Hot Spring County, AR",3.928880975513449
"Fairfax City, VA",3.9279328070231267
"Williams County, ND",3.9261842070079656
"Camden County, NC",3.9240612372644756
"Brunswick County, NC",3.9227593867597665
"Camden County, NJ",3.921153725663462
"Montgomery County, GA",3.920220250992923
"Iron County, WI",3.9200562758227697
"Hopkins County, KY",3.9164308058340147
"Clay County, MN",3.9158053772745394
"Crawford County, PA",3.908791786982846
"Brown County, SD",3.9012582823331643
"Saint Louis County, MN",3.9010035601762194
"Audrain County, MO",3.9005328967681496
"Columbia County, GA",3.899329642828775
"Dyer County, TN",3.8989673409656644
"Talladega County, AL",3.898793316692095
"Arlington County, VA",3.896818732148577
"Centre County, PA",3.8962991807942604
"Orange County, NY",3.896131983923201
"Frederick County, MD",3.892326006808333
