GeoFips,GeoName,2010,2022
01001,"Autauga, AL",,0.46621741969957853
01003,"Baldwin, AL",,0.5421637633502732
01005,"Barbour, AL",,0.4619904119958187
01007,"Bibb, AL",,0.4962109125717933
01009,"Blount, AL",,0.5670989467650642
01011,"Bullock, AL",,0.34139463339600074
01013,"Butler, AL",,0.644559730790802
01015,"Calhoun, AL",,0.3742931920255905
01017,"Chambers, AL",,0.4206468116206834
01019,"Cherokee, AL",,0.5933472966736484
01021,"Chilton, AL",,0.5331639135959338
01023,"Choctaw, AL",,0.6660089686098656
01025,"Clarke, AL",,0.5819531496200847
01027,"Clay, AL",,0.43335729690869873
01029,"Cleburne, AL",,0.5771740293079475
01031,"Coffee, AL",,0.43225387503882096
01033,"Colbert, AL",,0.39314509754323845
01035,"Conecuh, AL",,0.533459931636916
01037,"Coosa, AL",,0.6595593163538873
01039,"Covington, AL",,0.41312334172392684
01041,"Crenshaw, AL",,0.6008157534017586
01043,"Cullman, AL",,0.6090801886792452
01045,"Dale, AL",,0.3275263428036592
01047,"Dallas, AL",,0.49601059071880926
01049,"DeKalb, AL",,0.5093033640964573
01051,"Elmore, AL",,0.43369269874660366
01053,"Escambia, AL",,0.4485305087274354
01055,"Etowah, AL",,0.4226896323285856
01057,"Fayette, AL",,0.6033259592646274
01059,"Franklin, AL",,0.5070947398595385
01061,"Geneva, AL",,0.4318465593784684
01063,"Greene, AL",,0.42925731432858205
01065,"Hale, AL",,0.4948464305478695
01067,"Henry, AL",,0.6863780701185924
01069,"Houston, AL",,0.44200485409493706
01071,"Jackson, AL",,0.4641201745779342
01073,"Jefferson, AL",,0.5763775037422483
01075,"Lamar, AL",,0.4715819505968917
01077,"Lauderdale, AL",,0.4549237170596394
01079,"Lawrence, AL",,0.49915153265696643
01081,"Lee, AL",,0.5585486347553241
01083,"Limestone, AL",,0.5822602880356671
01085,"Lowndes, AL",,0.514695852684226
01087,"Macon, AL",,0.4987816381072159
01089,"Madison, AL",,0.4633983180428134
01091,"Marengo, AL",,0.5356521739130435
01093,"Marion, AL",,0.6508716508716508
01095,"Marshall, AL",,0.5447170890975799
01097,"Mobile, AL",,0.4933626235681783
01099,"Monroe, AL",,0.5084255256795369
01101,"Montgomery, AL",,0.3792436432956743
01103,"Morgan, AL",,0.4279577203609841
01105,"Perry, AL",,0.4657785943959578
01107,"Pickens, AL",,0.46853917114140153
01109,"Pike, AL",,0.4787200404730285
01111,"Randolph, AL",,0.5413288940359005
01113,"Russell, AL",,0.353943661971831
01115,"St. Clair, AL",,0.6103608886506049
01117,"Shelby, AL",,0.5956867572558118
01119,"Sumter, AL",,0.4548680584393521
01121,"Talladega, AL",,0.4856947247045258
01123,"Tallapoosa, AL",,0.4942239926459322
01125,"Tuscaloosa, AL",,0.2770069375619426
01127,"Walker, AL",,0.41350606895299213
01129,"Washington, AL",,0.4652614620393367
01131,"Wilcox, AL",,0.5409373671805571
01133,"Winston, AL",,0.5768718262685921
02010,"Aleutian Islands Census Area, AK*",,
02013,"Aleutians East Borough, AK*",,0.8018673662238018
02016,"Aleutians West Census Area, AK*",,0.7073585603352643
02020,"Anchorage Municipality, AK",,0.3362238306758454
02050,"Bethel Census Area, AK*",,0.4241848223424478
02060,"Bristol Bay Borough, AK",,1.2276802126636692
02063,"Chugach Census Area, AK*",,inf
02066,"Copper River Census Area, AK*",,inf
02068,"Denali Borough, AK*",,0.9299502614870376
02070,"Dillingham Census Area, AK*",,0.4162074177421231
02090,"Fairbanks North Star Borough, AK",,0.4480710898449183
02100,"Haines Borough, AK*",,1.0546134842779362
02105,"Hoonah-Angoon Census Area, AK*",,0.6001387327481045
02110,"Juneau City and Borough, AK",,0.4295167799876378
02122,"Kenai Peninsula Borough, AK*",,0.39832462167035665
02130,"Ketchikan Gateway Borough, AK*",,0.3342533357704258
02150,"Kodiak Island Borough, AK",,0.44192463394493564
02158,"Kusilvak Census Area, AK*",,0.44037706205813043
02164,"Lake and Peninsula Borough, AK*",,0.6116844247575721
02170,"Matanuska-Susitna Borough, AK",,0.4373297677412964
02180,"Nome Census Area, AK",,0.5330298381909051
02185,"North Slope Borough, AK*",,0.44953398058252425
02188,"Northwest Arctic Borough, AK",,0.4194823867721065
02195,"Petersburg Borough, AK*",,0.46935824043386565
02198,"Prince of Wales-Hyder Census Area, AK*",,0.5241057096996102
02201,"Prince of Wales-Outer Ketchikan Census Area, AK*",,
02220,"Sitka City and Borough, AK*",,0.5390752354103139
02230,"Skagway Municipality, AK*",,-0.001427570618481755
02231,"Skagway-Yakutat-Angoon Census Area, AK*",,
02232,"Skagway-Hoonah-Angoon Census Area, AK*",,
02240,"Southeast Fairbanks Census Area, AK*",,0.4842382216976493
02261,"Valdez-Cordova Census Area, AK*",,-1.0
02275,"Wrangell City and Borough, AK*",,0.5637329092168382
02280,"Wrangell-Petersburg Census Area, AK*",,
02282,"Yakutat City and Borough, AK*",,0.3602319554781426
02290,"Yukon-Koyukuk Census Area, AK*",,0.5770525958766384
02901,"Aleutian Islands Division, AK*",,
02903,"Angoon Division, AK*",,
02904,"Barrow-North Slope Division, AK*",,
02905,"Bethel Division, AK*",,
02907,"Bristol Bay Division, AK*",,
02908,"Cordova-McCarthy Division, AK*",,
02910,"Haines Division, AK*",,
02912,"Kenai-Cook Inlet Division, AK*",,
02916,"Kuskokwim Division, AK*",,
02919,"Outer Ketchikan Division, AK*",,
02920,"Prince of Wales Division, AK*",,
02921,"Seward Division, AK*",,
02922,"Sitka Division, AK*",,
02923,"Skagway-Yakutat Division, AK*",,
02924,"Southeast Fairbanks Division, AK*",,
02925,"Upper Yukon Division, AK*",,
02926,"Valdez-Chitina-Whittier Division, AK*",,
02928,"Wrangell-Petersburg Division, AK*",,
02929,"Yukon-Koyukuk Division, AK*",,
04001,"Apache, AZ",,0.7034866358070777
04003,"Cochise, AZ",,0.4474594843993309
04005,"Coconino, AZ",,0.7066693695519968
04007,"Gila, AZ",,0.6030788763688304
04009,"Graham, AZ",,0.6744708670425759
04011,"Greenlee, AZ",,0.781000558420655
04012,"La Paz, AZ*",,1.0454958708993107
04013,"Maricopa, AZ",,0.7530662983425414
04015,"Mohave, AZ",,0.7261444478812249
04017,"Navajo, AZ",,0.7080949482653682
04019,"Pima, AZ",,0.5972315903692191
04021,"Pinal, AZ",,0.923640473897936
04023,"Santa Cruz, AZ",,0.6532514151594644
04025,"Yavapai, AZ",,0.7699753728280203
04027,"Yuma, AZ*",,0.6124284840415961
05001,"Arkansas, AR",,0.6930893118594437
05003,"Ashley, AR",,0.5133753216849519
05005,"Baxter, AR",,0.5066336398493434
05007,"Benton, AR",,1.0109887873669643
05009,"Boone, AR",,0.4827115559599635
05011,"Bradley, AR",,0.7395338877190478
05013,"Calhoun, AR",,0.7932573128408527
05015,"Carroll, AR",,0.6851477951865612
05017,"Chicot, AR",,0.6203769812937312
05019,"Clark, AR",,0.49952187001947945
05021,"Clay, AR",,0.5426101130363914
05023,"Cleburne, AR",,0.62878075010082
05025,"Cleveland, AR",,0.7762751829120289
05027,"Columbia, AR",,0.5117978840570037
05029,"Conway, AR",,0.5706709095730575
05031,"Craighead, AR",,0.5230728807435872
05033,"Crawford, AR",,0.5228417134933956
05035,"Crittenden, AR",,0.5188337870903263
05037,"Cross, AR",,0.40307272106520986
05039,"Dallas, AR",,0.6776379132047212
05041,"Desha, AR",,0.5783321874079168
05043,"Drew, AR",,0.5514642118604496
05045,"Faulkner, AR",,0.5228774703557313
05047,"Franklin, AR",,0.6187487969201155
05049,"Fulton, AR",,0.45971584324161907
05051,"Garland, AR",,0.505166475315729
05053,"Grant, AR",,0.4859819142384858
05055,"Greene, AR",,0.49176208765569474
05057,"Hempstead, AR",,0.7031088904750575
05059,"Hot Spring, AR",,0.47601316924041703
05061,"Howard, AR",,0.8378283848904089
05063,"Independence, AR",,0.5248999862049939
05065,"Izard, AR",,0.4140013054830287
05067,"Jackson, AR",,0.7168068797906151
05069,"Jefferson, AR",,0.4088914988427925
05071,"Johnson, AR",,0.5226434514109273
05073,"Lafayette, AR",,0.958571484883125
05075,"Lawrence, AR",,0.6632958212009128
05077,"Lee, AR",,0.5502272235446872
05079,"Lincoln, AR",,0.545752245508982
05081,"Little River, AR",,0.43238507524221803
05083,"Logan, AR",,0.5044387961837404
05085,"Lonoke, AR",,0.48258234357781316
05087,"Madison, AR",,0.8225296604950942
05089,"Marion, AR",,0.5178372121863504
05091,"Miller, AR",,0.3968553459119497
05093,"Mississippi, AR",,0.570814054366686
05095,"Monroe, AR",,0.5001495550736559
05097,"Montgomery, AR",,0.6178064075764687
05099,"Nevada, AR",,0.48485848364862894
05101,"Newton, AR",,0.6383043214687798
05103,"Ouachita, AR",,0.5686658187391971
05105,"Perry, AR",,0.5079202861522738
05107,"Phillips, AR",,0.681595813265577
05109,"Pike, AR",,0.6143259305598998
05111,"Poinsett, AR",,0.5428364163946318
05113,"Polk, AR",,0.6695578947368421
05115,"Pope, AR",,0.4531228216924579
05117,"Prairie, AR",,0.5372934030230259
05119,"Pulaski, AR",,0.4891533047957628
05121,"Randolph, AR",,0.5600578871201158
05123,"St. Francis, AR",,0.5545819164704857
05125,"Saline, AR",,0.5444644491012662
05127,"Scott, AR",,0.8120912063953489
05129,"Searcy, AR",,0.3759567762269249
05131,"Sebastian, AR",,0.46920740965684793
05133,"Sevier, AR",,0.9054295182258476
05135,"Sharp, AR",,0.6290887415244766
05137,"Stone, AR",,0.5040603958375842
05139,"Union, AR",,0.3541832036831243
05141,"Van Buren, AR",,0.5212660731948566
05143,"Washington, AR",,0.6780751238304898
05145,"White, AR",,0.46738508166357984
05147,"Woodruff, AR",,0.8221425467188179
05149,"Yell, AR",,0.7709045569722077
06001,"Alameda, CA",,1.0525774278215225
06003,"Alpine, CA",,0.6134664532925693
06005,"Amador, CA",,0.41180411920645565
06007,"Butte, CA",,0.6661817300115171
06009,"Calaveras, CA",,0.5241685264819553
06011,"Colusa, CA",,0.37742591949173576
06013,"Contra Costa, CA",,0.7722399358579926
06015,"Del Norte, CA",,0.5966733686711754
06017,"El Dorado, CA",,0.7015426723065439
06019,"Fresno, CA",,0.6211474936660146
06021,"Glenn, CA",,0.5899040857000499
06023,"Humboldt, CA",,0.5227669766131304
06025,"Imperial, CA",,0.5515725861832166
06027,"Inyo, CA",,0.44902575218528384
06029,"Kern, CA",,0.4627800058691187
06031,"Kings, CA",,0.614158284304422
06033,"Lake, CA",,0.46787426401981924
06035,"Lassen, CA",,0.4759746146872166
06037,"Los Angeles, CA",,0.7325325980277608
06039,"Madera, CA",,0.6502258098929625
06041,"Marin, CA",,1.0562542794334933
06043,"Mariposa, CA",,0.6893830703012913
06045,"Mendocino, CA",,0.5138147815521159
06047,"Merced, CA",,0.6504556012149365
06049,"Modoc, CA",,0.6117348683460617
06051,"Mono, CA",,0.6111330438215554
06053,"Monterey, CA",,0.5882109062530485
06055,"Napa, CA",,0.8592251712328767
06057,"Nevada, CA",,0.5938444687842279
06059,"Orange, CA",,0.7175718455782594
06061,"Placer, CA",,0.7154152684563759
06063,"Plumas, CA",,0.5069400390773682
06065,"Riverside, CA",,0.6601549886987408
06067,"Sacramento, CA",,0.6080982236154651
06069,"San Benito, CA",,0.7170809095716553
06071,"San Bernardino, CA",,0.6738007881505639
06073,"San Diego, CA",,0.6934995101278225
06075,"San Francisco, CA",,1.0702166952316419
06077,"San Joaquin, CA",,0.6622081786667484
06079,"San Luis Obispo, CA",,0.6960613019169328
06081,"San Mateo, CA",,1.395102264176756
06083,"Santa Barbara, CA",,0.6768907097774333
06085,"Santa Clara, CA",,1.3725251795015034
06087,"Santa Cruz, CA",,0.7682165305161435
06089,"Shasta, CA",,0.5690140028411561
06091,"Sierra, CA",,0.4987321959618094
06093,"Siskiyou, CA",,0.6282974375098256
06095,"Solano, CA",,0.5475090291055875
06097,"Sonoma, CA",,0.8195407936841614
06099,"Stanislaus, CA",,0.5987652386474036
06101,"Sutter, CA",,0.5103243981064676
06103,"Tehama, CA",,0.6471714534377719
06105,"Trinity, CA",,0.3052729952194386
06107,"Tulare, CA",,0.5707927862101032
06109,"Tuolumne, CA",,0.5271118308800138
06111,"Ventura, CA",,0.6622412779942106
06113,"Yolo, CA",,0.6081811358518889
06115,"Yuba, CA",,0.5363824701195219
08001,"Adams, CO*",,0.7692108583815964
08003,"Alamosa, CO",,0.4908102869405697
08005,"Arapahoe, CO",,0.7695322464692378
08007,"Archuleta, CO",,0.8051416407401342
08009,"Baca, CO",,0.18909839054117406
08011,"Bent, CO",,0.518114440915159
08013,"Boulder, CO*",,0.9571252680911908
08014,"Broomfield, CO*",,0.6122032640949555
08015,"Chaffee, CO",,1.076784507993695
08017,"Cheyenne, CO",,-0.03370972183971355
08019,"Clear Creek, CO",,0.7221789883268483
08021,"Conejos, CO",,0.7719757734490096
08023,"Costilla, CO",,0.5935486469072164
08025,"Crowley, CO",,0.3676054605829542
08027,"Custer, CO",,0.6294965183069665
08029,"Delta, CO",,0.6740415054519873
08031,"Denver, CO",,1.3423517386678903
08033,"Dolores, CO",,0.5665634674922602
08035,"Douglas, CO",,0.8257603652699022
08037,"Eagle, CO",,1.595715036202919
08039,"Elbert, CO",,0.9491897970658898
08041,"El Paso, CO",,0.5942157604865443
08043,"Fremont, CO",,0.6399382596951573
08045,"Garfield, CO",,0.7470331541695492
08047,"Gilpin, CO",,0.8085948158253751
08049,"Grand, CO",,1.200148689271746
08051,"Gunnison, CO",,0.9297005601665835
08053,"Hinsdale, CO",,0.7086433566433565
08055,"Huerfano, CO",,0.6548432475884245
08057,"Jackson, CO",,0.6853908699580167
08059,"Jefferson, CO*",,0.7659654561558902
08061,"Kiowa, CO",,0.18903713229384334
08063,"Kit Carson, CO",,0.2676370160310204
08065,"Lake, CO",,0.9112476092393702
08067,"La Plata, CO",,0.6363939105613701
08069,"Larimer, CO",,0.8105619896461547
08071,"Las Animas, CO",,0.5684325543688977
08073,"Lincoln, CO",,0.31625294162301687
08075,"Logan, CO",,0.449437547356764
08077,"Mesa, CO",,0.5914160090848208
08079,"Mineral, CO",,0.6179456625357482
08081,"Moffat, CO",,0.4327534746299255
08083,"Montezuma, CO",,0.6303421562298257
08085,"Montrose, CO",,0.7044212784500385
08087,"Morgan, CO",,0.6444227959084268
08089,"Otero, CO",,0.43410103242291354
08091,"Ouray, CO",,1.2859586821846083
08093,"Park, CO",,0.8851600985221675
08095,"Phillips, CO",,0.33707708987795715
08097,"Pitkin, CO",,1.473550720516816
08099,"Prowers, CO",,0.3994429831347672
08101,"Pueblo, CO",,0.6085593566852938
08103,"Rio Blanco, CO",,0.4320822049555819
08105,"Rio Grande, CO",,0.7431887950882579
08107,"Routt, CO",,1.3251978634644623
08109,"Saguache, CO",,0.4792295472597299
08111,"San Juan, CO",,0.5516064081239604
08113,"San Miguel, CO",,1.912928371819385
08115,"Sedgwick, CO",,0.08203767838282605
08117,"Summit, CO",,1.1794617302188164
08119,"Teller, CO",,0.6890237603305784
08121,"Washington, CO",,0.22279910346979892
08123,"Weld, CO*",,0.7592205152728795
08125,"Yuma, CO",,0.1572307613089261
09001,"Fairfield, CT",,0.220459774597356
09003,"Hartford, CT",,0.3947295368020305
09005,"Litchfield, CT",,0.6175090033585562
09007,"Middlesex, CT",,0.40798837231251306
09009,"New Haven, CT",,0.46354072602492313
09011,"New London, CT",,0.4119273645706323
09013,"Tolland, CT",,0.3674730943698301
09015,"Windham, CT",,0.4396728016359919
10001,"Kent, DE",,0.4956755493221132
10003,"New Castle, DE",,0.4857571214392804
10005,"Sussex, DE",,0.756211641928245
11001,"District of Columbia, DC",,0.5189452692222469
12001,"Alachua, FL",,0.48218915567579756
12003,"Baker, FL",,0.7208596032600338
12005,"Bay, FL",,0.46085926564014223
12007,"Bradford, FL",,0.6424618546920706
